"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-01","2020","04","01","","-6.1","","-15.6","","-10.8","","28.8","","0.0","","","","","","0.2","","0","","33","","59",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-02","2020","04","02","","-6.2","","-17.1","","-11.7","","29.7","","0.0","","","","","","0.2","","1","","31","","43",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-03","2020","04","03","","-0.2","","-15.3","","-7.8","","25.8","","0.0","","","","","","0.0","","6","","14","","36",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-04","2020","04","04","","1.9","","-7.5","","-2.8","","20.8","","0.0","","","","","","0.0","","4","","9","","34",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-05","2020","04","05","","6.0","","-10.2","","-2.1","","20.1","","0.0","","","","","","0.0","","","","9","","39",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-06","2020","04","06","","14.2","","-5.7","","4.2","","13.8","","0.0","","","","","","0.0","","0","","27","","51",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-07","2020","04","07","","11.7","","-3.7","","4.0","","14.0","","0.0","","","","","","0.0","","","","24","","49",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-08","2020","04","08","","6.0","","-2.8","","1.6","","16.4","","0.0","","","","","","0.0","","1","","29","","84",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-09","2020","04","09","","6.6","","-11.2","","-2.3","","20.3","","0.0","","","","","","0.0","","12","","32","","53",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-10","2020","04","10","","11.1","","-1.7","","4.7","","13.3","","0.0","","","","","","0.0","","11","","34","","44",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-11","2020","04","11","","2.4","","-8.9","","-3.2","","21.2","","0.0","","","","","","0.0","","11","","26","","46",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-12","2020","04","12","","-0.4","","-12.0","","-6.2","","24.2","","0.0","","","","","","0.0","","0","","27","","54",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-13","2020","04","13","","-3.5","","-13.2","","-8.3","","26.3","","0.0","","","","","","0.2","","10","","32","","56",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-14","2020","04","14","","4.4","","-16.2","","-5.9","","23.9","","0.0","","","","","","0.2","","3","","29","","37",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-15","2020","04","15","","5.0","","-9.7","","-2.4","","20.4","","0.0","","","","","","0.7","","0","","31","","57",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-16","2020","04","16","","3.9","","-11.8","","-3.9","","21.9","","0.0","","","","","","0.0","","0","","29","","39",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-17","2020","04","17","","15.5","","-4.4","","5.5","","12.5","","0.0","","","","","","0.0","","","","29","","58",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-18","2020","04","18","","5.9","","-8.6","","-1.3","","19.3","","0.0","","","","","","0.0","","","","34","","43",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-19","2020","04","19","","14.3","","-9.9","","2.2","","15.8","","0.0","","","","","","0.0","","1","","28","","58",""
