,Unnamed: 0,country_code,country,region_1,date,retail_recreation,grocery_pharmacy,parks,transit,workplaces,residential,s_d_score
172,17072,CA,Canada,British Columbia,2020-04-26,15.277777777777777,18.840579710144922,27.927927927927925,12.987012987012989,43.37349397590362,48.275862068965516,72.31942974327352
173,17073,CA,Canada,British Columbia,2020-04-27,22.222222222222225,28.985507246376805,35.13513513513513,11.688311688311689,31.325301204819283,72.41379310344827,69.77725779690108
174,17074,CA,Canada,British Columbia,2020-04-28,22.222222222222225,31.88405797101449,31.08108108108108,10.389610389610393,31.325301204819283,51.72413793103448,65.47332393874765
175,17075,CA,Canada,British Columbia,2020-04-29,19.444444444444446,30.43478260869565,27.027027027027025,11.688311688311689,30.120481927710852,75.86206896551724,74.7489662155108
176,17076,CA,Canada,British Columbia,2020-04-30,23.611111111111114,37.681159420289845,45.94594594594594,14.285714285714288,31.325301204819283,75.86206896551724,61.07545230830613
177,17077,CA,Canada,British Columbia,2020-05-01,25.0,36.23188405797101,45.94594594594594,16.883116883116884,33.734939759036145,68.9655172413793,58.892187128541885
178,17078,CA,Canada,British Columbia,2020-05-02,13.888888888888888,27.536231884057973,9.909909909909908,11.688311688311689,44.578313253012055,58.620689655172406,81.0524441504525
179,17079,CA,Canada,British Columbia,2020-05-03,20.833333333333332,27.536231884057973,36.03603603603604,18.181818181818183,48.19277108433735,44.82758620689655,61.50153945608543
180,17080,CA,Canada,British Columbia,2020-05-04,25.0,33.33333333333333,35.585585585585584,12.987012987012989,33.734939759036145,68.9655172413793,65.96835524683016
181,17081,CA,Canada,British Columbia,2020-05-05,29.166666666666668,42.028985507246375,68.46846846846847,16.883116883116884,34.93975903614458,68.9655172413793,44.6263279296917
182,17082,CA,Canada,British Columbia,2020-05-06,26.38888888888889,39.13043478260869,42.342342342342334,15.584415584415584,32.53012048192772,72.41379310344827,60.37666582116623
183,17083,CA,Canada,British Columbia,2020-05-07,29.166666666666668,44.927536231884055,63.063063063063055,16.883116883116884,33.734939759036145,68.9655172413793,46.12477057944769
184,17084,CA,Canada,British Columbia,2020-05-08,31.944444444444443,49.27536231884057,69.81981981981981,20.77922077922078,36.144578313253014,62.06896551724137,37.74072513894097
185,17085,CA,Canada,British Columbia,2020-05-09,29.166666666666668,55.072463768115945,54.50450450450449,28.571428571428577,51.80722891566265,41.37931034482758,36.3849398187044
186,17086,CA,Canada,British Columbia,2020-05-10,36.111111111111114,46.37681159420289,63.51351351351351,29.870129870129876,55.421686746987966,27.58620689655172,29.769963031514667
187,17087,CA,Canada,British Columbia,2020-05-11,27.77777777777778,37.681159420289845,45.49549549549549,16.883116883116884,34.93975903614458,65.51724137931035,56.955107597250496
188,17088,CA,Canada,British Columbia,2020-05-12,26.38888888888889,40.579710144927525,36.93693693693694,12.987012987012989,36.144578313253014,72.41379310344827,63.038404593633665
189,17089,CA,Canada,British Columbia,2020-05-13,27.77777777777778,42.028985507246375,40.99099099099098,15.584415584415584,34.93975903614458,68.9655172413793,58.65200737942781
190,17090,CA,Canada,British Columbia,2020-05-14,29.166666666666668,46.37681159420289,52.702702702702695,16.883116883116884,36.144578313253014,68.9655172413793,50.60472990983422
191,17091,CA,Canada,British Columbia,2020-05-15,33.333333333333336,49.27536231884057,69.81981981981981,22.07792207792208,36.144578313253014,58.620689655172406,36.19482744518726
192,17092,CA,Canada,British Columbia,2020-05-16,20.833333333333332,36.23188405797101,17.117117117117118,15.584415584415584,49.39759036144579,48.275862068965516,68.81636888143227
193,17093,CA,Canada,British Columbia,2020-05-17,27.77777777777778,34.782608695652165,45.49549549549549,22.07792207792208,53.01204819277109,37.93103448275862,49.642682067471235
194,17094,CA,Canada,British Columbia,2020-05-18,31.944444444444443,44.927536231884055,100.0,12.987012987012989,2.4096385542168712,75.86206896551724,30.155052775793393
195,17095,CA,Canada,British Columbia,2020-05-19,38.88888888888889,49.27536231884057,68.91891891891892,20.77922077922078,39.75903614457832,62.06896551724137,36.47453313326302
196,17096,CA,Canada,British Columbia,2020-05-20,38.88888888888889,49.27536231884057,40.09009009009009,20.77922077922078,38.55421686746989,65.51724137931035,51.426648476608094
197,17097,CA,Canada,British Columbia,2020-05-21,37.50000000000001,50.724637681159415,44.14414414414414,19.480519480519483,39.75903614457832,68.9655172413793,50.429939843320504
198,17098,CA,Canada,British Columbia,2020-05-22,38.88888888888889,47.82608695652173,46.3963963963964,22.07792207792208,43.37349397590362,58.620689655172406,46.80992448698346
199,17099,CA,Canada,British Columbia,2020-05-23,36.111111111111114,46.37681159420289,42.79279279279278,29.870129870129876,62.65060240963856,37.93103448275862,42.5858532495354
200,17100,CA,Canada,British Columbia,2020-05-24,37.50000000000001,37.681159420289845,48.64864864864864,29.870129870129876,62.65060240963856,34.48275862068965,41.88998986620082
201,17101,CA,Canada,British Columbia,2020-05-25,38.88888888888889,44.927536231884055,26.576576576576578,16.883116883116884,39.75903614457832,65.51724137931035,60.60651256834845
202,17102,CA,Canada,Manitoba,2020-02-15,91.95402298850574,62.5,31.128404669260707,88.0952380952381,93.25842696629213,5.71428571428571,9.980547597122474
203,17103,CA,Canada,Manitoba,2020-02-16,97.70114942528735,60.57692307692308,33.463035019455255,82.14285714285715,87.64044943820224,0.0,8.376740009060303
204,17104,CA,Canada,Manitoba,2020-02-17,64.36781609195401,37.49999999999999,46.692607003891055,42.857142857142854,14.606741573033707,54.28571428571429,41.92887527104223
205,17105,CA,Canada,Manitoba,2020-02-18,89.6551724137931,66.34615384615385,24.902723735408564,80.95238095238095,91.01123595505618,8.57142857142857,13.189928104430573
206,17106,CA,Canada,Manitoba,2020-02-19,86.20689655172413,59.61538461538463,23.346303501945528,76.19047619047619,92.13483146067415,8.57142857142857,18.08365448564708
207,17107,CA,Canada,Manitoba,2020-02-20,96.55172413793102,72.11538461538461,34.24124513618678,78.57142857142858,94.3820224719101,5.71428571428571,5.974145052014812
208,17108,CA,Canada,Manitoba,2020-02-21,91.95402298850574,63.46153846153847,34.24124513618678,84.52380952380953,92.13483146067415,5.71428571428571,9.266564839665804
209,17109,CA,Canada,Manitoba,2020-02-22,95.40229885057471,63.46153846153847,47.859922178988334,100.0,100.0,2.857142857142855,0.181034764696452
210,17110,CA,Canada,Manitoba,2020-02-23,91.95402298850574,64.42307692307693,40.85603112840467,88.0952380952381,94.3820224719101,2.857142857142855,5.273670958577646
211,17111,CA,Canada,Manitoba,2020-02-24,91.95402298850574,61.53846153846154,28.015564202334637,89.28571428571429,94.3820224719101,8.57142857142857,11.87122118252842
212,17112,CA,Canada,Manitoba,2020-02-25,87.35632183908044,63.46153846153847,27.237354085603116,85.71428571428571,96.62921348314606,8.57142857142857,13.141199515225525
213,17113,CA,Canada,Manitoba,2020-02-26,95.40229885057471,65.38461538461539,24.513618677042803,91.66666666666667,96.62921348314606,5.71428571428571,9.554097160993134
214,17114,CA,Canada,Manitoba,2020-02-27,98.85057471264366,70.1923076923077,28.015564202334637,82.14285714285715,98.87640449438202,5.71428571428571,7.571096089583876
215,17115,CA,Canada,Manitoba,2020-02-28,93.10344827586205,65.38461538461539,24.902723735408564,88.0952380952381,95.50561797752809,5.71428571428571,10.657631394587503
216,17116,CA,Canada,Manitoba,2020-02-29,98.85057471264366,67.3076923076923,29.571984435797667,96.42857142857143,100.0,5.71428571428571,5.380018650222849
217,17117,CA,Canada,Manitoba,2020-03-01,91.95402298850574,65.38461538461539,24.902723735408564,90.47619047619048,95.50561797752809,5.71428571428571,10.456286063415378
218,17118,CA,Canada,Manitoba,2020-03-02,87.35632183908044,61.53846153846154,23.346303501945528,84.52380952380953,95.50561797752809,8.57142857142857,15.426834516672901
219,17119,CA,Canada,Manitoba,2020-03-03,94.25287356321837,67.3076923076923,29.18287937743191,89.28571428571429,96.62921348314606,5.71428571428571,7.976220363054322
220,17120,CA,Canada,Manitoba,2020-03-04,88.50574712643679,61.53846153846154,24.513618677042803,84.52380952380953,95.50561797752809,8.57142857142857,14.771636322825287
221,17121,CA,Canada,Manitoba,2020-03-05,90.80459770114942,68.26923076923077,27.237354085603116,89.28571428571429,95.50561797752809,8.57142857142857,9.754841644170929
222,17122,CA,Canada,Manitoba,2020-03-06,94.25287356321837,62.5,22.56809338521401,85.71428571428571,94.3820224719101,5.71428571428571,12.76947178146974
223,17123,CA,Canada,Manitoba,2020-03-07,97.70114942528735,67.3076923076923,29.571984435797667,94.04761904761905,98.87640449438202,5.71428571428571,6.113493877804741
224,17124,CA,Canada,Manitoba,2020-03-08,90.80459770114942,62.5,22.56809338521401,82.14285714285715,94.3820224719101,8.57142857142857,14.978062593722191
225,17125,CA,Canada,Manitoba,2020-03-09,90.80459770114942,62.5,24.513618677042803,80.95238095238095,95.50561797752809,8.57142857142857,14.56321232400614
226,17126,CA,Canada,Manitoba,2020-03-10,90.80459770114942,67.3076923076923,28.793774319066152,85.71428571428571,96.62921348314606,8.57142857142857,10.314522257187681
227,17127,CA,Canada,Manitoba,2020-03-11,94.25287356321837,68.26923076923077,26.848249027237358,83.33333333333334,96.62921348314606,5.71428571428571,9.545603031307412
228,17128,CA,Canada,Manitoba,2020-03-12,100.0,92.3076923076923,25.291828793774325,79.76190476190477,97.75280898876404,5.71428571428571,0.0
229,17129,CA,Canada,Manitoba,2020-03-13,90.80459770114942,100.0,17.898832684824907,72.61904761904762,86.51685393258425,14.285714285714285,5.103826453425177
230,17130,CA,Canada,Manitoba,2020-03-14,78.16091954022987,82.6923076923077,14.396887159533076,72.61904761904762,93.25842696629213,17.14285714285714,16.700592555727336
231,17131,CA,Canada,Manitoba,2020-03-15,65.51724137931035,63.46153846153847,15.564202334630354,60.71428571428572,84.26966292134831,17.14285714285714,29.12341556672109
232,17132,CA,Canada,Manitoba,2020-03-16,73.56321839080458,77.88461538461539,15.953307392996111,52.38095238095239,79.7752808988764,25.71428571428572,25.23388464881906
233,17133,CA,Canada,Manitoba,2020-03-17,64.36781609195401,78.84615384615385,17.12062256809339,50.0,73.03370786516854,34.285714285714285,29.19111339243438
234,17134,CA,Canada,Manitoba,2020-03-18,57.471264367816076,73.07692307692307,12.451361867704282,38.095238095238095,66.29213483146067,40.0,38.36410568711353
235,17135,CA,Canada,Manitoba,2020-03-19,52.87356321839079,72.11538461538461,12.840466926070041,29.761904761904763,61.79775280898877,45.714285714285715,42.730560994491135
236,17136,CA,Canada,Manitoba,2020-03-20,50.574712643678154,68.26923076923077,11.284046692607005,32.142857142857146,57.30337078651685,48.57142857142856,45.53304357351937
237,17137,CA,Canada,Manitoba,2020-03-21,34.48275862068965,51.92307692307693,13.618677042801561,38.095238095238095,65.1685393258427,40.0,51.599280878015996
238,17138,CA,Canada,Manitoba,2020-03-22,27.586206896551722,40.38461538461538,17.12062256809339,27.380952380952383,56.179775280898866,34.285714285714285,57.241970248067695
239,17139,CA,Canada,Manitoba,2020-03-23,39.080459770114935,50.0,22.178988326848252,22.61904761904762,47.19101123595505,54.28571428571429,55.020765885578136
240,17140,CA,Canada,Manitoba,2020-03-24,34.48275862068965,50.0,10.894941634241247,19.047619047619047,44.9438202247191,60.0,61.96632356915417
241,17141,CA,Canada,Manitoba,2020-03-25,34.48275862068965,47.11538461538461,15.953307392996111,19.047619047619047,43.82022471910112,60.0,61.412308069126986
242,17142,CA,Canada,Manitoba,2020-03-26,36.78160919540229,53.84615384615385,16.34241245136187,15.476190476190476,43.82022471910112,62.857142857142854,59.518996408149896
243,17143,CA,Canada,Manitoba,2020-03-27,40.22988505747126,55.769230769230774,17.898832684824907,19.047619047619047,42.69662921348314,62.857142857142854,56.74602277399631
244,17144,CA,Canada,Manitoba,2020-03-28,33.33333333333333,48.07692307692308,19.844357976653697,27.380952380952383,55.05617977528089,42.857142857142854,54.11223340779466
245,17145,CA,Canada,Manitoba,2020-03-29,29.885057471264364,40.38461538461538,19.844357976653697,20.238095238095237,51.685393258426956,37.142857142857146,57.91337416519485
246,17146,CA,Canada,Manitoba,2020-03-30,42.5287356321839,49.03846153846154,24.902723735408564,19.047619047619047,39.32584269662921,57.14285714285714,55.10239895690978
247,17147,CA,Canada,Manitoba,2020-03-31,44.82758620689655,56.730769230769226,24.124513618677042,17.857142857142858,39.32584269662921,60.0,52.753400740723535
248,17148,CA,Canada,Manitoba,2020-04-01,33.33333333333333,47.11538461538461,14.007782101167319,13.095238095238097,37.078651685393254,62.857142857142854,64.20473467375122
249,17149,CA,Canada,Manitoba,2020-04-02,18.390804597701145,33.65384615384615,1.9455252918287929,5.952380952380952,33.70786516853933,74.28571428571429,81.20770887179151
250,17150,CA,Canada,Manitoba,2020-04-03,22.988505747126435,37.49999999999999,0.0,9.523809523809524,31.460674157303366,77.14285714285714,79.29053153198376
251,17151,CA,Canada,Manitoba,2020-04-04,24.137931034482754,38.46153846153847,3.112840466926071,19.047619047619047,50.56179775280898,51.42857142857144,69.35620235259813
252,17152,CA,Canada,Manitoba,2020-04-05,24.137931034482754,32.692307692307686,11.673151750972764,14.285714285714285,47.19101123595505,40.0,66.86471404453229
253,17153,CA,Canada,Manitoba,2020-04-06,36.78160919540229,44.230769230769226,17.12062256809339,14.285714285714285,38.20224719101123,62.857142857142854,63.26737459882542
254,17154,CA,Canada,Manitoba,2020-04-07,35.632183908045974,51.92307692307693,19.066147859922182,16.666666666666664,37.078651685393254,65.71428571428571,60.10747823502195
255,17155,CA,Canada,Manitoba,2020-04-08,36.78160919540229,49.03846153846154,9.338521400778212,13.095238095238097,37.078651685393254,65.71428571428571,64.91753431733
256,17156,CA,Canada,Manitoba,2020-04-09,55.172413793103445,80.76923076923077,13.2295719844358,16.666666666666664,37.078651685393254,60.0,44.78919360236143
257,17157,CA,Canada,Manitoba,2020-04-10,0.0,0.0,20.62256809338522,0.0,0.0,100.0,100.0
258,17158,CA,Canada,Manitoba,2020-04-11,37.93103448275861,60.57692307692308,7.00389105058366,21.428571428571427,49.43820224719101,48.57142857142856,55.00920233345874
259,17159,CA,Canada,Manitoba,2020-04-12,1.1494252873563242,0.0,9.727626459143972,9.523809523809524,39.32584269662921,42.857142857142854,87.31059325550696
260,17160,CA,Canada,Manitoba,2020-04-13,35.632183908045974,45.1923076923077,8.560311284046694,5.952380952380952,28.089887640449433,71.42857142857143,69.77345145047184
261,17161,CA,Canada,Manitoba,2020-04-14,36.78160919540229,50.96153846153847,13.618677042801561,15.476190476190476,38.20224719101123,65.71428571428571,62.26848309431321
262,17162,CA,Canada,Manitoba,2020-04-15,42.5287356321839,50.96153846153847,15.953307392996111,16.666666666666664,38.20224719101123,62.857142857142854,59.21690617374254
263,17163,CA,Canada,Manitoba,2020-04-16,41.37931034482758,54.807692307692314,17.50972762645915,15.476190476190476,39.32584269662921,65.71428571428571,58.39747439678502
264,17164,CA,Canada,Manitoba,2020-04-17,41.37931034482758,50.96153846153847,22.56809338521401,17.857142857142858,38.20224719101123,65.71428571428571,57.753458138855706
265,17165,CA,Canada,Manitoba,2020-04-18,31.034482758620683,42.30769230769231,7.00389105058366,20.238095238095237,55.05617977528089,45.714285714285715,63.3007975218271
266,17166,CA,Canada,Manitoba,2020-04-19,29.885057471264364,34.61538461538461,15.953307392996111,14.285714285714285,51.685393258426956,37.142857142857146,62.643467811295785
267,17167,CA,Canada,Manitoba,2020-04-20,37.93103448275861,45.1923076923077,12.840466926070041,14.285714285714285,40.44943820224719,60.0,63.341441481263395
268,17168,CA,Canada,Manitoba,2020-04-21,37.93103448275861,49.03846153846154,19.066147859922182,15.476190476190476,39.32584269662921,62.857142857142854,60.23200149415307
269,17169,CA,Canada,Manitoba,2020-04-22,42.5287356321839,51.92307692307693,31.517509727626464,19.047619047619047,40.44943820224719,60.0,52.474362549081924
270,17170,CA,Canada,Manitoba,2020-04-23,44.82758620689655,57.692307692307686,38.52140077821012,19.047619047619047,41.573033707865164,57.14285714285714,46.633695501394165
271,17171,CA,Canada,Manitoba,2020-04-24,41.37931034482758,50.96153846153847,26.459143968871597,20.238095238095237,40.44943820224719,60.0,54.57037594352504
272,17172,CA,Canada,Manitoba,2020-04-25,33.33333333333333,43.26923076923077,12.062256809338525,23.809523809523807,57.30337078651685,42.857142857142854,59.29461807185281
273,17173,CA,Canada,Manitoba,2020-04-26,35.632183908045974,39.42307692307692,28.793774319066152,21.428571428571427,53.93258426966292,31.428571428571427,52.3248378255513
274,17174,CA,Canada,Manitoba,2020-04-27,47.126436781609186,50.96153846153847,36.96498054474709,20.238095238095237,41.573033707865164,54.28571428571429,48.319290894571445
275,17175,CA,Canada,Manitoba,2020-04-28,44.82758620689655,55.769230769230774,19.844357976653697,21.428571428571427,40.44943820224719,42.857142857142854,49.60083345238923
276,17176,CA,Canada,Manitoba,2020-04-29,50.574712643678154,58.65384615384615,40.07782101167315,25.0,41.573033707865164,54.28571428571429,42.52931066435641
277,17177,CA,Canada,Manitoba,2020-04-30,51.724137931034484,61.53846153846154,42.41245136186771,22.61904761904762,42.69662921348314,54.28571428571429,40.82016093981841
278,17178,CA,Canada,Manitoba,2020-05-01,43.67816091954022,50.96153846153847,14.785992217898835,17.857142857142858,41.573033707865164,62.857142857142854,59.106269331491866
279,17179,CA,Canada,Manitoba,2020-05-02,37.93103448275861,47.11538461538461,14.396887159533076,27.380952380952383,59.5505617977528,40.0,54.53205773421047
280,17180,CA,Canada,Manitoba,2020-05-03,41.37931034482758,45.1923076923077,30.350194552529185,23.809523809523807,58.42696629213482,28.57142857142857,47.03452080020462
281,17181,CA,Canada,Manitoba,2020-05-04,54.022988505747115,51.92307692307693,32.295719844357976,21.428571428571427,44.9438202247191,51.42857142857144,46.95903897817739
282,17182,CA,Canada,Manitoba,2020-05-05,55.172413793103445,60.57692307692308,43.57976653696499,27.380952380952383,44.9438202247191,51.42857142857144,38.36614126370961
283,17183,CA,Canada,Manitoba,2020-05-06,56.32183908045977,58.65384615384615,40.85603112840467,26.190476190476193,44.9438202247191,51.42857142857144,39.99657807130937
284,17184,CA,Canada,Manitoba,2020-05-07,57.471264367816076,64.42307692307693,33.85214007782101,21.428571428571427,46.067415730337075,54.28571428571429,41.444956575437864
285,17185,CA,Canada,Manitoba,2020-05-08,54.022988505747115,60.57692307692308,31.128404669260707,23.809523809523807,44.9438202247191,54.28571428571429,44.19335679974144
286,17186,CA,Canada,Manitoba,2020-05-09,52.87356321839079,63.46153846153847,27.237354085603116,33.33333333333333,66.29213483146067,34.285714285714285,37.789699044816764
287,17187,CA,Canada,Manitoba,2020-05-10,55.172413793103445,56.730769230769226,31.906614785992222,26.190476190476193,65.1685393258427,22.857142857142858,36.90801146000216
288,17188,CA,Canada,Manitoba,2020-05-11,55.172413793103445,53.84615384615385,33.85214007782101,23.809523809523807,46.067415730337075,51.42857142857144,44.95190038012208
289,17189,CA,Canada,Manitoba,2020-05-12,56.32183908045977,60.57692307692308,51.75097276264592,28.57142857142857,47.19101123595505,48.57142857142856,34.43315790774481
290,17190,CA,Canada,Manitoba,2020-05-13,52.87356321839079,56.730769230769226,15.564202334630354,19.047619047619047,46.067415730337075,54.28571428571429,52.092323667836304
291,17191,CA,Canada,Manitoba,2020-05-14,58.620689655172406,67.3076923076923,28.404669260700395,22.61904761904762,47.19101123595505,51.42857142857144,40.91963252088029
292,17192,CA,Canada,Manitoba,2020-05-15,59.77011494252873,66.34615384615385,54.86381322957199,27.380952380952383,43.82022471910112,45.714285714285715,29.85724187034977
293,17193,CA,Canada,Manitoba,2020-05-16,54.022988505747115,58.65384615384615,66.147859922179,34.523809523809526,65.1685393258427,22.857142857142858,23.368746181917604
294,17194,CA,Canada,Manitoba,2020-05-17,60.91954022988505,60.57692307692308,97.66536964980546,33.33333333333333,62.92134831460674,14.285714285714285,8.616803311356396
295,17195,CA,Canada,Manitoba,2020-05-18,43.67816091954022,35.57692307692307,100.0,9.523809523809524,5.617977528089886,60.0,37.66475017241782
296,17196,CA,Canada,Manitoba,2020-05-19,66.66666666666666,72.11538461538461,58.36575875486382,30.952380952380953,47.19101123595505,42.857142857142854,23.41859934770516
297,17197,CA,Canada,Manitoba,2020-05-20,74.7126436781609,75.00000000000001,57.97665369649805,33.33333333333333,48.31460674157303,42.857142857142854,20.08621694835021
298,17198,CA,Canada,Manitoba,2020-05-21,72.41379310344827,74.03846153846155,54.08560311284047,30.952380952380953,48.31460674157303,45.714285714285715,23.46955801299326
299,17199,CA,Canada,Manitoba,2020-05-22,65.51724137931035,66.34615384615385,53.696498054474716,30.952380952380953,49.43820224719101,42.857142857142854,27.505654407330287
300,17200,CA,Canada,Manitoba,2020-05-23,60.91954022988505,61.53846153846154,56.809338521400775,41.66666666666667,74.15730337078651,22.857142857142858,22.35096305527447
301,17201,CA,Canada,Manitoba,2020-05-24,58.620689655172406,54.807692307692314,50.19455252918288,33.33333333333333,67.41573033707866,20.0,28.656703423231168
302,17202,CA,Canada,Manitoba,2020-05-25,72.41379310344827,64.42307692307693,59.922178988326856,33.33333333333333,49.43820224719101,40.0,23.412015623006884
303,17203,CA,Canada,New Brunswick,2020-02-15,71.9298245614035,67.28971962616822,17.192982456140353,89.32038834951456,86.95652173913044,12.82051282051282,27.425172344208924
304,17204,CA,Canada,New Brunswick,2020-02-16,100.0,94.39252336448598,64.21052631578948,93.20388349514563,95.65217391304347,0.0,0.03573944753441166
305,17205,CA,Canada,New Brunswick,2020-02-17,43.859649122807014,27.10280373831776,50.877192982456144,55.33980582524271,20.652173913043473,46.15384615384615,50.59051414326194
306,17206,CA,Canada,New Brunswick,2020-02-18,76.3157894736842,85.04672897196261,17.54385964912281,77.66990291262135,91.30434782608694,10.256410256410257,22.95714315949738
307,17207,CA,Canada,New Brunswick,2020-02-19,71.05263157894737,69.1588785046729,18.947368421052634,84.46601941747572,89.13043478260869,12.82051282051282,27.587296905631675
308,17208,CA,Canada,New Brunswick,2020-02-20,78.07017543859648,74.76635514018692,17.54385964912281,80.58252427184466,90.21739130434781,12.82051282051282,25.447404039834236
309,17209,CA,Canada,New Brunswick,2020-02-21,75.43859649122805,70.09345794392523,15.789473684210527,80.58252427184466,90.21739130434781,12.82051282051282,27.72428587325274
310,17210,CA,Canada,New Brunswick,2020-02-22,77.19298245614034,73.83177570093457,26.666666666666668,90.29126213592232,90.21739130434781,10.256410256410257,21.661951151595797
311,17211,CA,Canada,New Brunswick,2020-02-23,99.12280701754386,85.98130841121495,70.5263157894737,100.0,100.0,0.0,0.0
312,17212,CA,Canada,New Brunswick,2020-02-24,77.19298245614034,71.96261682242991,24.912280701754387,81.55339805825243,92.3913043478261,10.256410256410257,24.12998946336549
313,17213,CA,Canada,New Brunswick,2020-02-25,77.19298245614034,75.70093457943925,23.157894736842106,85.43689320388349,92.3913043478261,10.256410256410257,22.768672573493355
314,17214,CA,Canada,New Brunswick,2020-02-26,81.57894736842107,83.17757009345794,25.6140350877193,90.29126213592232,91.30434782608694,7.692307692307689,17.76594107943904
315,17215,CA,Canada,New Brunswick,2020-02-27,53.50877192982456,64.48598130841123,8.421052631578952,59.223300970873794,72.82608695652173,38.46153846153847,44.89517604453182
316,17216,CA,Canada,New Brunswick,2020-02-28,71.9298245614035,69.1588785046729,15.789473684210527,86.40776699029125,84.78260869565216,17.94871794871795,28.782402901252883
317,17217,CA,Canada,New Brunswick,2020-02-29,74.56140350877193,72.89719626168225,23.85964912280702,100.0,91.30434782608694,7.692307692307689,20.855027072049477
318,17218,CA,Canada,New Brunswick,2020-03-01,86.8421052631579,82.2429906542056,41.05263157894737,95.14563106796116,96.7391304347826,5.128205128205126,12.106757429934214
319,17219,CA,Canada,New Brunswick,2020-03-02,79.82456140350878,71.96261682242991,27.017543859649123,79.6116504854369,71.73913043478261,15.384615384615383,24.487068137934102
320,17220,CA,Canada,New Brunswick,2020-03-03,80.7017543859649,72.89719626168225,25.964912280701753,78.64077669902912,72.82608695652173,15.384615384615383,24.431263276802053
321,17221,CA,Canada,New Brunswick,2020-03-04,75.43859649122805,68.22429906542055,14.736842105263163,76.69902912621359,70.65217391304347,20.512820512820515,30.75279685859553
322,17222,CA,Canada,New Brunswick,2020-03-05,81.57894736842107,73.83177570093457,23.157894736842106,77.66990291262135,71.73913043478261,17.94871794871795,25.283027389861452
323,17223,CA,Canada,New Brunswick,2020-03-06,77.19298245614034,70.09345794392523,23.85964912280702,79.6116504854369,71.73913043478261,17.94871794871795,26.81080226788221
324,17224,CA,Canada,New Brunswick,2020-03-07,74.56140350877193,67.28971962616822,15.087719298245617,86.40776699029125,88.04347826086956,10.256410256410257,27.286963628808824
325,17225,CA,Canada,New Brunswick,2020-03-08,96.49122807017544,86.91588785046729,54.03508771929825,95.14563106796116,96.7391304347826,2.564102564102563,5.298531320851856
326,17226,CA,Canada,New Brunswick,2020-03-09,76.3157894736842,73.83177570093457,18.947368421052634,78.64077669902912,91.30434782608694,12.82051282051282,26.14497361508971
327,17227,CA,Canada,New Brunswick,2020-03-10,64.03508771929825,65.42056074766356,16.842105263157897,69.90291262135922,79.34782608695652,25.64102564102564,35.9041892169251
328,17228,CA,Canada,New Brunswick,2020-03-11,78.07017543859648,76.63551401869158,21.05263157894737,78.64077669902912,90.21739130434781,12.82051282051282,24.51141489997965
329,17229,CA,Canada,New Brunswick,2020-03-12,84.21052631578948,92.5233644859813,27.368421052631582,79.6116504854369,90.21739130434781,10.256410256410257,16.620913203566772
330,17230,CA,Canada,New Brunswick,2020-03-13,67.54385964912281,100.0,10.877192982456144,66.99029126213591,84.78260869565216,25.64102564102564,27.25616786011399
331,17231,CA,Canada,New Brunswick,2020-03-14,62.28070175438596,85.04672897196261,14.385964912280706,73.78640776699028,86.95652173913044,20.512820512820515,29.58658532669273
332,17232,CA,Canada,New Brunswick,2020-03-15,76.3157894736842,90.65420560747664,54.03508771929825,78.64077669902912,91.30434782608694,12.82051282051282,13.83120608370734
333,17233,CA,Canada,New Brunswick,2020-03-16,69.2982456140351,89.7196261682243,21.05263157894737,61.16504854368932,67.39130434782608,30.76923076923077,29.632661934487427
334,17234,CA,Canada,New Brunswick,2020-03-17,50.877192982456144,79.4392523364486,16.842105263157897,53.398058252427184,53.2608695652174,41.02564102564103,41.04413420879445
335,17235,CA,Canada,New Brunswick,2020-03-18,46.49122807017543,72.89719626168225,26.31578947368421,49.51456310679612,46.7391304347826,46.15384615384615,43.55276433241469
336,17236,CA,Canada,New Brunswick,2020-03-19,47.36842105263157,78.50467289719626,26.31578947368421,45.631067961165044,43.47826086956522,51.28205128205128,43.537124363510834
337,17237,CA,Canada,New Brunswick,2020-03-20,32.45614035087719,60.74766355140188,9.12280701754386,35.922330097087375,38.04347826086956,64.1025641025641,59.94504532971286
338,17238,CA,Canada,New Brunswick,2020-03-21,26.315789473684205,48.598130841121495,21.75438596491228,41.74757281553398,51.086956521739125,43.58974358974359,56.71974779393234
339,17239,CA,Canada,New Brunswick,2020-03-22,33.33333333333333,53.27102803738318,38.59649122807018,40.77669902912621,56.52173913043478,28.205128205128204,47.20116702989481
340,17240,CA,Canada,New Brunswick,2020-03-23,33.33333333333333,49.532710280373834,20.35087719298246,28.155339805825236,34.78260869565217,56.41025641025641,60.2625007786415
341,17241,CA,Canada,New Brunswick,2020-03-24,27.192982456140346,46.728971962616825,9.473684210526319,26.21359223300971,30.43478260869565,64.1025641025641,66.70842427945837
342,17242,CA,Canada,New Brunswick,2020-03-25,32.45614035087719,54.20560747663551,25.26315789473685,30.097087378640776,31.521739130434774,58.97435897435898,58.26577786486915
343,17243,CA,Canada,New Brunswick,2020-03-26,31.57894736842105,55.140186915887845,17.54385964912281,26.21359223300971,30.43478260869565,64.1025641025641,61.62373291890992
344,17244,CA,Canada,New Brunswick,2020-03-27,28.947368421052627,53.27102803738318,8.421052631578952,20.388349514563107,30.43478260869565,71.79487179487181,67.33810669139869
